round,cohort_size,sum_w_cohort,avg_w_cohort,avg_norm_cached_g,avg_cos_cached_vs_honest_mean,n_in_S_t,decay_factor_this_round
178,80,0.000000,0.000000,0.000000,+0.000000,0,0.995000
179,80,0.000000,0.000000,0.000000,+0.000000,0,0.995000
180,80,0.000000,0.000000,0.000000,+0.000000,0,0.995000
181,80,0.000000,0.000000,0.000000,+0.000000,0,0.995000
182,80,0.000000,0.000000,0.000000,+0.000000,0,0.995000
183,80,0.000000,0.000000,0.000000,+0.000000,0,0.995000
184,80,0.000000,0.000000,0.000000,+0.000000,0,0.995000
185,80,0.000000,0.000000,0.000000,+0.000000,0,0.995000
186,80,0.000000,0.000000,0.000000,+0.000000,0,0.995000
187,80,0.000000,0.000000,0.000000,+0.000000,0,0.995000
188,80,0.000000,0.000000,0.000000,+0.000000,0,0.995000
189,80,0.000000,0.000000,0.000000,+0.000000,0,0.995000
190,80,0.000000,0.000000,0.000000,+0.000000,0,0.995000
191,80,0.000000,0.000000,0.000000,+0.000000,0,0.995000
192,80,0.000000,0.000000,0.000000,+0.000000,0,0.995000
193,80,0.000000,0.000000,0.000000,+0.000000,0,0.995000
194,80,0.000000,0.000000,0.000000,+0.000000,0,0.995000
195,80,0.000000,0.000000,0.000000,+0.000000,0,0.995000
196,80,0.000000,0.000000,0.000000,+0.000000,0,0.995000
197,80,0.000000,0.000000,0.000000,+0.000000,0,0.995000
198,80,0.000000,0.000000,0.000000,+0.000000,0,0.995000
199,80,0.000000,0.000000,0.000000,+0.000000,0,0.995000
