round,cohort_size,sum_w_cohort,avg_w_cohort,avg_norm_cached_g,avg_cos_cached_vs_honest_mean,n_in_S_t,decay_factor_this_round
63,80,0.368421,0.004605,11.825452,-0.450579,80,0.995000
64,80,0.368421,0.004605,11.767931,-0.454900,80,0.995000
65,80,0.368421,0.004605,11.667129,-0.460395,80,0.995000
66,80,0.368421,0.004605,11.752528,-0.462270,80,0.995000
67,80,0.368421,0.004605,11.659901,-0.462212,80,0.995000
68,80,0.368421,0.004605,11.607228,-0.429525,80,0.995000
69,80,0.368421,0.004605,11.542014,-0.468499,80,0.995000
70,80,0.368421,0.004605,11.536421,-0.478399,80,0.995000
71,80,0.368421,0.004605,11.505213,-0.455572,80,0.995000
72,80,0.368421,0.004605,11.468682,-0.485493,80,0.995000
73,80,0.368421,0.004605,11.450147,-0.468170,80,0.995000
74,80,0.368421,0.004605,11.327435,-0.481174,80,0.995000
75,80,0.368421,0.004605,11.375931,-0.457722,80,0.995000
76,80,0.368421,0.004605,11.327711,-0.460407,80,0.995000
77,80,0.368421,0.004605,11.308989,-0.468588,80,0.995000
78,80,0.368421,0.004605,11.310866,-0.483846,80,0.995000
79,80,0.368421,0.004605,11.200878,-0.430219,80,0.995000
80,80,0.368421,0.004605,11.239591,-0.485406,80,0.995000
81,80,0.368421,0.004605,11.178378,-0.487555,80,0.995000
82,80,0.368421,0.004605,11.166797,-0.486024,80,0.995000
83,80,0.368421,0.004605,11.184006,-0.512758,80,0.995000
84,80,0.368421,0.004605,11.140385,-0.507825,80,0.995000
85,80,0.368421,0.004605,11.156219,-0.466632,80,0.995000
86,80,0.368421,0.004605,11.065743,-0.501000,80,0.995000
87,80,0.368421,0.004605,11.031234,-0.501152,80,0.995000
88,80,0.368421,0.004605,11.034613,-0.496457,80,0.995000
89,80,0.368421,0.004605,10.961439,-0.517977,80,0.995000
90,80,0.368421,0.004605,10.918218,-0.504314,80,0.995000
91,80,0.368421,0.004605,10.966436,-0.519604,80,0.995000
92,80,0.368421,0.004605,10.925119,-0.528905,80,0.995000
93,80,0.368421,0.004605,10.925812,-0.507189,80,0.995000
94,80,0.368421,0.004605,10.833336,-0.505193,80,0.995000
95,80,0.368421,0.004605,10.859188,-0.514605,80,0.995000
96,80,0.368421,0.004605,10.876632,-0.521452,80,0.995000
97,80,0.368421,0.004605,10.808632,-0.529745,80,0.995000
98,80,0.368421,0.004605,10.791210,-0.495281,80,0.995000
99,80,0.368421,0.004605,10.753494,-0.529542,80,0.995000
100,80,0.368421,0.004605,10.762682,-0.531347,80,0.995000
101,80,0.368421,0.004605,10.736115,-0.541243,80,0.995000
102,80,0.368421,0.004605,10.726406,-0.542604,80,0.995000
103,80,0.368421,0.004605,10.695976,-0.530354,80,0.995000
104,80,0.368421,0.004605,10.685236,-0.523550,80,0.995000
105,80,0.368421,0.004605,10.655981,-0.528504,80,0.995000
106,80,0.368421,0.004605,10.591727,-0.532680,80,0.995000
107,80,0.368421,0.004605,10.642063,-0.524132,80,0.995000
108,80,0.368421,0.004605,10.590642,-0.542472,80,0.995000
109,80,0.368421,0.004605,10.584876,-0.540348,80,0.995000
110,80,0.368421,0.004605,10.569531,-0.535341,80,0.995000
111,80,0.368421,0.004605,10.546970,-0.561088,80,0.995000
112,80,0.368421,0.004605,10.566768,-0.547403,80,0.995000
113,80,0.368421,0.004605,10.530128,-0.529445,80,0.995000
114,80,0.368421,0.004605,10.515430,-0.522639,80,0.995000
115,80,0.368421,0.004605,10.460628,-0.566570,80,0.995000
116,80,0.368421,0.004605,10.518953,-0.551441,80,0.995000
117,80,0.368421,0.004605,10.410206,-0.539311,80,0.995000
118,80,0.368421,0.004605,10.369982,-0.538918,80,0.995000
119,80,0.368421,0.004605,10.458167,-0.566984,80,0.995000
120,80,0.368421,0.004605,10.375003,-0.504265,80,0.995000
121,80,0.368421,0.004605,10.421332,-0.536424,80,0.995000
122,80,0.368421,0.004605,10.327635,-0.578249,80,0.995000
123,80,0.368421,0.004605,10.337707,-0.571858,80,0.995000
124,80,0.368421,0.004605,10.295953,-0.583512,80,0.995000
125,80,0.368421,0.004605,10.312931,-0.587375,80,0.995000
126,80,0.368421,0.004605,10.240147,-0.566180,80,0.995000
127,80,0.368421,0.004605,10.254620,-0.557900,80,0.995000
128,80,0.368421,0.004605,10.287739,-0.591663,80,0.995000
129,80,0.368421,0.004605,10.216358,-0.558819,80,0.995000
130,80,0.368421,0.004605,10.232138,-0.587052,80,0.995000
131,80,0.368421,0.004605,10.277093,-0.578325,80,0.995000
132,80,0.368421,0.004605,10.140568,-0.585365,80,0.995000
133,80,0.368421,0.004605,10.191835,-0.543709,80,0.995000
134,80,0.368421,0.004605,10.118623,-0.563934,80,0.995000
135,80,0.368421,0.004605,10.032488,-0.593410,80,0.995000
136,80,0.368421,0.004605,10.120213,-0.589186,80,0.995000
137,80,0.368421,0.004605,10.123062,-0.591814,80,0.995000
138,80,0.368421,0.004605,10.124888,-0.605294,80,0.995000
139,80,0.368421,0.004605,10.072277,-0.564008,80,0.995000
140,80,0.368421,0.004605,10.079630,-0.585639,80,0.995000
141,80,0.368421,0.004605,10.061327,-0.601954,80,0.995000
142,80,0.368421,0.004605,10.041546,-0.603722,80,0.995000
143,80,0.368421,0.004605,9.993181,-0.578433,80,0.995000
144,80,0.368421,0.004605,9.971357,-0.581716,80,0.995000
145,80,0.368421,0.004605,9.961877,-0.609916,80,0.995000
146,80,0.368421,0.004605,10.028636,-0.590924,80,0.995000
147,80,0.368421,0.004605,10.016822,-0.605244,80,0.995000
148,80,0.368421,0.004605,9.957123,-0.591420,80,0.995000
149,80,0.368421,0.004605,9.950863,-0.598567,80,0.995000
150,80,0.368421,0.004605,9.895135,-0.612823,80,0.995000
151,80,0.368421,0.004605,9.926859,-0.610396,80,0.995000
152,80,0.368421,0.004605,9.906341,-0.563202,80,0.995000
153,80,0.368421,0.004605,9.907606,-0.621361,80,0.995000
154,80,0.368421,0.004605,9.829061,-0.578216,80,0.995000
155,80,0.368421,0.004605,9.837146,-0.608444,80,0.995000
156,80,0.368421,0.004605,9.823949,-0.594963,80,0.995000
157,80,0.368421,0.004605,9.870634,-0.621169,80,0.995000
158,80,0.368421,0.004605,9.853375,-0.603514,80,0.995000
159,80,0.368421,0.004605,9.779332,-0.615505,80,0.995000
160,80,0.368421,0.004605,9.791478,-0.617952,80,0.995000
161,80,0.368421,0.004605,9.825175,-0.580692,80,0.995000
162,80,0.368421,0.004605,9.772216,-0.570285,80,0.995000
163,80,0.368421,0.004605,9.821945,-0.625187,80,0.995000
164,80,0.368421,0.004605,9.771452,-0.607632,80,0.995000
165,80,0.368421,0.004605,9.740406,-0.627629,80,0.995000
166,80,0.368421,0.004605,9.731300,-0.603339,80,0.995000
167,80,0.368421,0.004605,9.759510,-0.615117,80,0.995000
168,80,0.368421,0.004605,9.731528,-0.624781,80,0.995000
169,80,0.368421,0.004605,9.676241,-0.583341,80,0.995000
170,80,0.368421,0.004605,9.710168,-0.552573,80,0.995000
171,80,0.368421,0.004605,9.669931,-0.562492,80,0.995000
172,80,0.368421,0.004605,9.668361,-0.622212,80,0.995000
173,80,0.368421,0.004605,9.743173,-0.627055,80,0.995000
174,80,0.368421,0.004605,9.562402,-0.599849,80,0.995000
175,80,0.368421,0.004605,9.665503,-0.619133,80,0.995000
176,80,0.368421,0.004605,9.630231,-0.634776,80,0.995000
177,80,0.368421,0.004605,9.617183,-0.581336,80,0.995000
178,80,0.368421,0.004605,9.619513,-0.625045,80,0.995000
179,80,0.368421,0.004605,9.574574,-0.635162,80,0.995000
180,80,0.368421,0.004605,9.597334,-0.602379,80,0.995000
181,80,0.368421,0.004605,9.625201,-0.571544,80,0.995000
182,80,0.368421,0.004605,9.556141,-0.640678,80,0.995000
183,80,0.368421,0.004605,9.575709,-0.619694,80,0.995000
184,80,0.368421,0.004605,9.537784,-0.635864,80,0.995000
185,80,0.368421,0.004605,9.538966,-0.637643,80,0.995000
186,80,0.368421,0.004605,9.535522,-0.627922,80,0.995000
187,80,0.368421,0.004605,9.554772,-0.595310,80,0.995000
188,80,0.368421,0.004605,9.495388,-0.609449,80,0.995000
189,80,0.368421,0.004605,9.551954,-0.635745,80,0.995000
190,80,0.368421,0.004605,9.509825,-0.630749,80,0.995000
191,80,0.368421,0.004605,9.526333,-0.614766,80,0.995000
192,80,0.368421,0.004605,9.485289,-0.635567,80,0.995000
193,80,0.368421,0.004605,9.476810,-0.611104,80,0.995000
194,80,0.368421,0.004605,9.483992,-0.633152,80,0.995000
195,80,0.368421,0.004605,9.454040,-0.630139,80,0.995000
196,80,0.368421,0.004605,9.513755,-0.600033,80,0.995000
197,80,0.368421,0.004605,9.429702,-0.589273,80,0.995000
198,80,0.368421,0.004605,9.434956,-0.638832,80,0.995000
199,80,0.368421,0.004605,9.359918,-0.648895,80,0.995000
