round,cohort_size,sum_w_cohort,avg_w_cohort,avg_norm_cached_g,avg_cos_cached_vs_honest_mean,n_in_S_t,decay_factor_this_round
83,20,0.105263,0.005263,12.941353,-0.108290,0,0.995000
84,20,0.105263,0.005263,12.876646,-0.119924,0,0.995000
85,20,0.105263,0.005263,12.812263,-0.107861,0,0.995000
86,20,0.105263,0.005263,12.748202,-0.116131,0,0.995000
87,20,0.105263,0.005263,12.684461,-0.116152,0,0.995000
88,20,0.105263,0.005263,12.621039,-0.105200,0,0.995000
89,20,0.105263,0.005263,12.557933,-0.129513,0,0.995000
90,20,0.105263,0.005263,12.495144,-0.094014,0,0.995000
91,20,0.105263,0.005263,12.432668,-0.133537,0,0.995000
92,20,0.105263,0.005263,12.370505,-0.115752,0,0.995000
93,20,0.105263,0.005263,12.308652,-0.126288,0,0.995000
94,20,0.105263,0.005263,12.247109,-0.113342,0,0.995000
95,20,0.105263,0.005263,12.185873,-0.107274,0,0.995000
96,20,0.105263,0.005263,12.124944,-0.104923,0,0.995000
97,20,0.105263,0.005263,12.064319,-0.129870,0,0.995000
98,20,0.105263,0.005263,12.003998,-0.097527,0,0.995000
99,20,0.105263,0.005263,11.943978,-0.102465,0,0.995000
100,20,0.105263,0.005263,11.884258,-0.145859,0,0.995000
101,20,0.105263,0.005263,11.824836,-0.142614,0,0.995000
102,20,0.105263,0.005263,11.765712,-0.113421,0,0.995000
103,20,0.105263,0.005263,11.706884,-0.145640,0,0.995000
104,20,0.105263,0.005263,11.648349,-0.097299,0,0.995000
105,20,0.105263,0.005263,11.590108,-0.128610,0,0.995000
106,20,0.105263,0.005263,11.532157,-0.128260,0,0.995000
107,20,0.105263,0.005263,11.474496,-0.112818,0,0.995000
108,20,0.105263,0.005263,11.417124,-0.153332,0,0.995000
109,20,0.105263,0.005263,11.360038,-0.111397,0,0.995000
110,20,0.105263,0.005263,11.303238,-0.125152,0,0.995000
111,20,0.105263,0.005263,11.246722,-0.133740,0,0.995000
112,20,0.105263,0.005263,11.190488,-0.183343,0,0.995000
113,20,0.105263,0.005263,11.134536,-0.120768,0,0.995000
114,20,0.105263,0.005263,11.078863,-0.110386,0,0.995000
115,20,0.105263,0.005263,11.023469,-0.119965,0,0.995000
116,20,0.105263,0.005263,10.968351,-0.131266,0,0.995000
117,20,0.105263,0.005263,10.913510,-0.110234,0,0.995000
118,20,0.105263,0.005263,10.858942,-0.099779,0,0.995000
119,20,0.105263,0.005263,10.804647,-0.143199,0,0.995000
120,20,0.105263,0.005263,10.750624,-0.137351,0,0.995000
121,20,0.105263,0.005263,10.696871,-0.117191,0,0.995000
122,20,0.105263,0.005263,10.643387,-0.138261,0,0.995000
123,20,0.105263,0.005263,10.590170,-0.129292,0,0.995000
124,20,0.105263,0.005263,10.537219,-0.136026,0,0.995000
125,20,0.105263,0.005263,10.484533,-0.129630,0,0.995000
126,20,0.105263,0.005263,10.432110,-0.093768,0,0.995000
127,20,0.105263,0.005263,10.379950,-0.125781,0,0.995000
128,20,0.105263,0.005263,10.328050,-0.102062,0,0.995000
129,20,0.105263,0.005263,10.276410,-0.146704,0,0.995000
130,20,0.105263,0.005263,10.225027,-0.112325,0,0.995000
131,20,0.105263,0.005263,10.173902,-0.142849,0,0.995000
132,20,0.105263,0.005263,10.123033,-0.110310,0,0.995000
133,20,0.105263,0.005263,10.072418,-0.082753,0,0.995000
134,20,0.105263,0.005263,10.022056,-0.158949,0,0.995000
135,20,0.105263,0.005263,9.971945,-0.153387,0,0.995000
136,20,0.105263,0.005263,9.922086,-0.129071,0,0.995000
137,20,0.105263,0.005263,9.872475,-0.150510,0,0.995000
138,20,0.105263,0.005263,9.823113,-0.121884,0,0.995000
139,20,0.105263,0.005263,9.773997,-0.113916,0,0.995000
140,20,0.105263,0.005263,9.725127,-0.129881,0,0.995000
141,20,0.105263,0.005263,9.676502,-0.140468,0,0.995000
142,20,0.105263,0.005263,9.628119,-0.146295,0,0.995000
143,20,0.105263,0.005263,9.579978,-0.123193,0,0.995000
144,20,0.105263,0.005263,9.532079,-0.106619,0,0.995000
145,20,0.105263,0.005263,9.484418,-0.150467,0,0.995000
146,20,0.105263,0.005263,9.436996,-0.124887,0,0.995000
147,20,0.105263,0.005263,9.389811,-0.129547,0,0.995000
148,20,0.105263,0.005263,9.342862,-0.111040,0,0.995000
149,20,0.105263,0.005263,9.296148,-0.086711,0,0.995000
150,20,0.105263,0.005263,9.249667,-0.150778,0,0.995000
151,20,0.105263,0.005263,9.203419,-0.150408,0,0.995000
152,20,0.105263,0.005263,9.157402,-0.083602,0,0.995000
153,20,0.105263,0.005263,9.111615,-0.149203,0,0.995000
154,20,0.105263,0.005263,9.066056,-0.099924,0,0.995000
155,20,0.105263,0.005263,9.020726,-0.122990,0,0.995000
156,20,0.105263,0.005263,8.975623,-0.116603,0,0.995000
157,20,0.105263,0.005263,8.930744,-0.162872,0,0.995000
158,20,0.105263,0.005263,8.886091,-0.158183,0,0.995000
159,20,0.105263,0.005263,8.841660,-0.158900,0,0.995000
160,20,0.105263,0.005263,8.797452,-0.137406,0,0.995000
161,20,0.105263,0.005263,8.753465,-0.153459,0,0.995000
162,20,0.105263,0.005263,8.709697,-0.150789,0,0.995000
163,20,0.105263,0.005263,8.666149,-0.108613,0,0.995000
164,20,0.105263,0.005263,8.622818,-0.141801,0,0.995000
165,20,0.105263,0.005263,8.579704,-0.118737,0,0.995000
166,20,0.105263,0.005263,8.536806,-0.104387,0,0.995000
167,20,0.105263,0.005263,8.494122,-0.135665,0,0.995000
168,20,0.105263,0.005263,8.451651,-0.147132,0,0.995000
169,20,0.105263,0.005263,8.409393,-0.080415,0,0.995000
170,20,0.105263,0.005263,8.367346,-0.149785,0,0.995000
171,20,0.105263,0.005263,8.325509,-0.162594,0,0.995000
172,20,0.105263,0.005263,8.283881,-0.157832,0,0.995000
173,20,0.105263,0.005263,8.242462,-0.117831,0,0.995000
174,20,0.105263,0.005263,8.201250,-0.128241,0,0.995000
175,20,0.105263,0.005263,8.160243,-0.142509,0,0.995000
176,20,0.105263,0.005263,8.119442,-0.118200,0,0.995000
177,20,0.105263,0.005263,8.078845,-0.127589,0,0.995000
178,20,0.105263,0.005263,8.038451,-0.120058,0,0.995000
179,20,0.105263,0.005263,7.998259,-0.119966,0,0.995000
180,20,0.105263,0.005263,7.958267,-0.125809,0,0.995000
181,20,0.105263,0.005263,7.918476,-0.114021,0,0.995000
182,20,0.105263,0.005263,7.878884,-0.120117,0,0.995000
183,20,0.105263,0.005263,7.839489,-0.139739,0,0.995000
184,20,0.105263,0.005263,7.800292,-0.144291,0,0.995000
185,20,0.105263,0.005263,7.761290,-0.119087,0,0.995000
186,20,0.105263,0.005263,7.722484,-0.139441,0,0.995000
187,20,0.105263,0.005263,7.683871,-0.104009,0,0.995000
188,20,0.105263,0.005263,7.645452,-0.132856,0,0.995000
189,20,0.105263,0.005263,7.607225,-0.113510,0,0.995000
190,20,0.105263,0.005263,7.569189,-0.195969,0,0.995000
191,20,0.105263,0.005263,7.531343,-0.122906,0,0.995000
192,20,0.105263,0.005263,7.493686,-0.115486,0,0.995000
193,20,0.105263,0.005263,7.456218,-0.087147,0,0.995000
194,20,0.105263,0.005263,7.418936,-0.179202,0,0.995000
195,20,0.105263,0.005263,7.381842,-0.140071,0,0.995000
196,20,0.105263,0.005263,7.344933,-0.173249,0,0.995000
197,20,0.105263,0.005263,7.308208,-0.174189,0,0.995000
198,20,0.105263,0.005263,7.271667,-0.116365,0,0.995000
199,20,0.105263,0.005263,7.235309,-0.132678,0,0.995000
