round,cohort_size,sum_w_cohort,avg_w_cohort,avg_norm_cached_g,avg_cos_cached_vs_honest_mean,n_in_S_t,decay_factor_this_round
97,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
98,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
99,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
100,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
101,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
102,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
103,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
104,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
105,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
106,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
107,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
108,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
109,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
110,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
111,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
112,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
113,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
114,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
115,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
116,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
117,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
118,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
119,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
120,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
121,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
122,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
123,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
124,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
125,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
126,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
127,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
128,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
129,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
130,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
131,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
132,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
133,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
134,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
135,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
136,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
137,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
138,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
139,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
140,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
141,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
142,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
143,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
144,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
145,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
146,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
147,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
148,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
149,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
150,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
151,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
152,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
153,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
154,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
155,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
156,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
157,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
158,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
159,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
160,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
161,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
162,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
163,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
164,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
165,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
166,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
167,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
168,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
169,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
170,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
171,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
172,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
173,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
174,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
175,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
176,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
177,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
178,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
179,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
180,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
181,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
182,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
183,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
184,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
185,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
186,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
187,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
188,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
189,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
190,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
191,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
192,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
193,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
194,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
195,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
196,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
197,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
198,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
199,20,0.000000,0.000000,0.000000,+0.000000,0,0.995000
