round,cohort_size,sum_w_cohort,avg_w_cohort,avg_norm_cached_g,avg_cos_cached_vs_honest_mean,n_in_S_t,decay_factor_this_round
83,20,0.105263,0.005263,11.204454,-0.074100,0,0.995000
84,20,0.105263,0.005263,11.148432,-0.085541,0,0.995000
85,20,0.105263,0.005263,11.092690,-0.080004,0,0.995000
86,20,0.105263,0.005263,11.037226,-0.078517,0,0.995000
87,20,0.105263,0.005263,10.982040,-0.081944,0,0.995000
88,20,0.105263,0.005263,10.927130,-0.066803,0,0.995000
89,20,0.105263,0.005263,10.872494,-0.090250,0,0.995000
90,20,0.105263,0.005263,10.818132,-0.064144,0,0.995000
91,20,0.105263,0.005263,10.764041,-0.096862,0,0.995000
92,20,0.105263,0.005263,10.710221,-0.081315,0,0.995000
93,20,0.105263,0.005263,10.656670,-0.091102,0,0.995000
94,20,0.105263,0.005263,10.603386,-0.083364,0,0.995000
95,20,0.105263,0.005263,10.550370,-0.077337,0,0.995000
96,20,0.105263,0.005263,10.497618,-0.075483,0,0.995000
97,20,0.105263,0.005263,10.445130,-0.089571,0,0.995000
98,20,0.105263,0.005263,10.392904,-0.062184,0,0.995000
99,20,0.105263,0.005263,10.340939,-0.074015,0,0.995000
100,20,0.105263,0.005263,10.289235,-0.108042,0,0.995000
101,20,0.105263,0.005263,10.237789,-0.109547,0,0.995000
102,20,0.105263,0.005263,10.186600,-0.083613,0,0.995000
103,20,0.105263,0.005263,10.135667,-0.117760,0,0.995000
104,20,0.105263,0.005263,10.084988,-0.078100,0,0.995000
105,20,0.105263,0.005263,10.034563,-0.106068,0,0.995000
106,20,0.105263,0.005263,9.984391,-0.095876,0,0.995000
107,20,0.105263,0.005263,9.934469,-0.083078,0,0.995000
108,20,0.105263,0.005263,9.884796,-0.120404,0,0.995000
109,20,0.105263,0.005263,9.835372,-0.086710,0,0.995000
110,20,0.105263,0.005263,9.786195,-0.096372,0,0.995000
111,20,0.105263,0.005263,9.737264,-0.103900,0,0.995000
112,20,0.105263,0.005263,9.688578,-0.148330,0,0.995000
113,20,0.105263,0.005263,9.640135,-0.096400,0,0.995000
114,20,0.105263,0.005263,9.591935,-0.093082,0,0.995000
115,20,0.105263,0.005263,9.543975,-0.086551,0,0.995000
116,20,0.105263,0.005263,9.496255,-0.105468,0,0.995000
117,20,0.105263,0.005263,9.448774,-0.093849,0,0.995000
118,20,0.105263,0.005263,9.401530,-0.076378,0,0.995000
119,20,0.105263,0.005263,9.354522,-0.115696,0,0.995000
120,20,0.105263,0.005263,9.307750,-0.119763,0,0.995000
121,20,0.105263,0.005263,9.261211,-0.089835,0,0.995000
122,20,0.105263,0.005263,9.214905,-0.115750,0,0.995000
123,20,0.105263,0.005263,9.168830,-0.107448,0,0.995000
124,20,0.105263,0.005263,9.122986,-0.112867,0,0.995000
125,20,0.105263,0.005263,9.077371,-0.100010,0,0.995000
126,20,0.105263,0.005263,9.031984,-0.073815,0,0.995000
127,20,0.105263,0.005263,8.986824,-0.100887,0,0.995000
128,20,0.105263,0.005263,8.941890,-0.081081,0,0.995000
129,20,0.105263,0.005263,8.897181,-0.119154,0,0.995000
130,20,0.105263,0.005263,8.852695,-0.093435,0,0.995000
131,20,0.105263,0.005263,8.808431,-0.123972,0,0.995000
132,20,0.105263,0.005263,8.764389,-0.087183,0,0.995000
133,20,0.105263,0.005263,8.720567,-0.066561,0,0.995000
134,20,0.105263,0.005263,8.676965,-0.138225,0,0.995000
135,20,0.105263,0.005263,8.633580,-0.126822,0,0.995000
136,20,0.105263,0.005263,8.590412,-0.099176,0,0.995000
137,20,0.105263,0.005263,8.547460,-0.129003,0,0.995000
138,20,0.105263,0.005263,8.504722,-0.101670,0,0.995000
139,20,0.105263,0.005263,8.462199,-0.091170,0,0.995000
140,20,0.105263,0.005263,8.419888,-0.116468,0,0.995000
141,20,0.105263,0.005263,8.377788,-0.115976,0,0.995000
142,20,0.105263,0.005263,8.335899,-0.126235,0,0.995000
143,20,0.105263,0.005263,8.294220,-0.110891,0,0.995000
144,20,0.105263,0.005263,8.252749,-0.084228,0,0.995000
145,20,0.105263,0.005263,8.211485,-0.126485,0,0.995000
146,20,0.105263,0.005263,8.170428,-0.111037,0,0.995000
147,20,0.105263,0.005263,8.129576,-0.115831,0,0.995000
148,20,0.105263,0.005263,8.088928,-0.095084,0,0.995000
149,20,0.105263,0.005263,8.048483,-0.072691,0,0.995000
150,20,0.105263,0.005263,8.008241,-0.131817,0,0.995000
151,20,0.105263,0.005263,7.968199,-0.124478,0,0.995000
152,20,0.105263,0.005263,7.928358,-0.067058,0,0.995000
153,20,0.105263,0.005263,7.888717,-0.126443,0,0.995000
154,20,0.105263,0.005263,7.849273,-0.084665,0,0.995000
155,20,0.105263,0.005263,7.810027,-0.104676,0,0.995000
156,20,0.105263,0.005263,7.770977,-0.093816,0,0.995000
157,20,0.105263,0.005263,7.732122,-0.138447,0,0.995000
158,20,0.105263,0.005263,7.693461,-0.131765,0,0.995000
159,20,0.105263,0.005263,7.654994,-0.136145,0,0.995000
160,20,0.105263,0.005263,7.616719,-0.117212,0,0.995000
161,20,0.105263,0.005263,7.578635,-0.139658,0,0.995000
162,20,0.105263,0.005263,7.540742,-0.127051,0,0.995000
163,20,0.105263,0.005263,7.503038,-0.093779,0,0.995000
164,20,0.105263,0.005263,7.465523,-0.125831,0,0.995000
165,20,0.105263,0.005263,7.428195,-0.107401,0,0.995000
166,20,0.105263,0.005263,7.391055,-0.090153,0,0.995000
167,20,0.105263,0.005263,7.354099,-0.119609,0,0.995000
168,20,0.105263,0.005263,7.317329,-0.125876,0,0.995000
169,20,0.105263,0.005263,7.280742,-0.064293,0,0.995000
170,20,0.105263,0.005263,7.244338,-0.133011,0,0.995000
171,20,0.105263,0.005263,7.208117,-0.136970,0,0.995000
172,20,0.105263,0.005263,7.172076,-0.135806,0,0.995000
173,20,0.105263,0.005263,7.136216,-0.098715,0,0.995000
174,20,0.105263,0.005263,7.100535,-0.116481,0,0.995000
175,20,0.105263,0.005263,7.065032,-0.123788,0,0.995000
176,20,0.105263,0.005263,7.029707,-0.102291,0,0.995000
177,20,0.105263,0.005263,6.994558,-0.113355,0,0.995000
178,20,0.105263,0.005263,6.959585,-0.106001,0,0.995000
179,20,0.105263,0.005263,6.924788,-0.096076,0,0.995000
180,20,0.105263,0.005263,6.890164,-0.108067,0,0.995000
181,20,0.105263,0.005263,6.855713,-0.093407,0,0.995000
182,20,0.105263,0.005263,6.821434,-0.108299,0,0.995000
183,20,0.105263,0.005263,6.787327,-0.122222,0,0.995000
184,20,0.105263,0.005263,6.753390,-0.127954,0,0.995000
185,20,0.105263,0.005263,6.719623,-0.097836,0,0.995000
186,20,0.105263,0.005263,6.686025,-0.122532,0,0.995000
187,20,0.105263,0.005263,6.652595,-0.086521,0,0.995000
188,20,0.105263,0.005263,6.619332,-0.118556,0,0.995000
189,20,0.105263,0.005263,6.586236,-0.098368,0,0.995000
190,20,0.105263,0.005263,6.553304,-0.179734,0,0.995000
191,20,0.105263,0.005263,6.520538,-0.106352,0,0.995000
192,20,0.105263,0.005263,6.487935,-0.106222,0,0.995000
193,20,0.105263,0.005263,6.455496,-0.072801,0,0.995000
194,20,0.105263,0.005263,6.423218,-0.159769,0,0.995000
195,20,0.105263,0.005263,6.391102,-0.123958,0,0.995000
196,20,0.105263,0.005263,6.359146,-0.147551,0,0.995000
197,20,0.105263,0.005263,6.327351,-0.161634,0,0.995000
198,20,0.105263,0.005263,6.295714,-0.102053,0,0.995000
199,20,0.105263,0.005263,6.264235,-0.108920,0,0.995000
