round,cohort_size,sum_w_cohort,avg_w_cohort,avg_norm_cached_g,avg_cos_cached_vs_honest_mean,n_in_S_t,decay_factor_this_round
64,80,0.413983,0.005175,13.152209,-0.311142,0,0.995000
65,80,0.413983,0.005175,13.086447,-0.320777,0,0.995000
66,80,0.413983,0.005175,13.021015,-0.302416,0,0.995000
67,80,0.413983,0.005175,12.955910,-0.296806,0,0.995000
68,80,0.413983,0.005175,12.891131,-0.321607,0,0.995000
69,80,0.413983,0.005175,12.826675,-0.252615,0,0.995000
70,80,0.413983,0.005175,12.762542,-0.291624,0,0.995000
71,80,0.413983,0.005175,12.698729,-0.304238,0,0.995000
72,80,0.413983,0.005175,12.635235,-0.288136,0,0.995000
73,80,0.413983,0.005175,12.572059,-0.326125,0,0.995000
74,80,0.413983,0.005175,12.509199,-0.284981,0,0.995000
75,80,0.413983,0.005175,12.446653,-0.294535,0,0.995000
76,80,0.413983,0.005175,12.384420,-0.246952,0,0.995000
77,80,0.413983,0.005175,12.322497,-0.296709,0,0.995000
78,80,0.413983,0.005175,12.260885,-0.310795,0,0.995000
79,80,0.413983,0.005175,12.199581,-0.291237,0,0.995000
80,80,0.413983,0.005175,12.138583,-0.310908,0,0.995000
81,80,0.413983,0.005175,12.077890,-0.306712,0,0.995000
82,80,0.413983,0.005175,12.017500,-0.286889,0,0.995000
83,80,0.413983,0.005175,11.957413,-0.307257,0,0.995000
84,80,0.413983,0.005175,11.897626,-0.290516,0,0.995000
85,80,0.413983,0.005175,11.838138,-0.278907,0,0.995000
86,80,0.413983,0.005175,11.778947,-0.301231,0,0.995000
87,80,0.413983,0.005175,11.720052,-0.267481,0,0.995000
88,80,0.413983,0.005175,11.661452,-0.304216,0,0.995000
89,80,0.413983,0.005175,11.603145,-0.311631,0,0.995000
90,80,0.413983,0.005175,11.545129,-0.275942,0,0.995000
91,80,0.413983,0.005175,11.487403,-0.269901,0,0.995000
92,80,0.413983,0.005175,11.429966,-0.248095,0,0.995000
93,80,0.413983,0.005175,11.372816,-0.302161,0,0.995000
94,80,0.413983,0.005175,11.315952,-0.264761,0,0.995000
95,80,0.413983,0.005175,11.259373,-0.300280,0,0.995000
96,80,0.413983,0.005175,11.203076,-0.261296,0,0.995000
97,80,0.413983,0.005175,11.147060,-0.273689,0,0.995000
98,80,0.413983,0.005175,11.091325,-0.236788,0,0.995000
99,80,0.413983,0.005175,11.035868,-0.253590,0,0.995000
100,80,0.413983,0.005175,10.980689,-0.230991,0,0.995000
101,80,0.413983,0.005175,10.925786,-0.220256,0,0.995000
102,80,0.413983,0.005175,10.871157,-0.274701,0,0.995000
103,80,0.413983,0.005175,10.816801,-0.272418,0,0.995000
104,80,0.413983,0.005175,10.762717,-0.231627,0,0.995000
105,80,0.413983,0.005175,10.708903,-0.266784,0,0.995000
106,80,0.413983,0.005175,10.655359,-0.270163,0,0.995000
107,80,0.413983,0.005175,10.602082,-0.253663,0,0.995000
108,80,0.413983,0.005175,10.549072,-0.225713,0,0.995000
109,80,0.413983,0.005175,10.496326,-0.293754,0,0.995000
110,80,0.413983,0.005175,10.443845,-0.242124,0,0.995000
111,80,0.413983,0.005175,10.391625,-0.248033,0,0.995000
112,80,0.413983,0.005175,10.339667,-0.241737,0,0.995000
113,80,0.413983,0.005175,10.287969,-0.267517,0,0.995000
114,80,0.413983,0.005175,10.236529,-0.255203,0,0.995000
115,80,0.413983,0.005175,10.185346,-0.229143,0,0.995000
116,80,0.413983,0.005175,10.134420,-0.220362,0,0.995000
117,80,0.413983,0.005175,10.083748,-0.232128,0,0.995000
118,80,0.413983,0.005175,10.033329,-0.276358,0,0.995000
119,80,0.413983,0.005175,9.983162,-0.248982,0,0.995000
120,80,0.413983,0.005175,9.933246,-0.238898,0,0.995000
121,80,0.413983,0.005175,9.883580,-0.238644,0,0.995000
122,80,0.413983,0.005175,9.834162,-0.248726,0,0.995000
123,80,0.413983,0.005175,9.784991,-0.268579,0,0.995000
124,80,0.413983,0.005175,9.736066,-0.219069,0,0.995000
125,80,0.413983,0.005175,9.687386,-0.264254,0,0.995000
126,80,0.413983,0.005175,9.638949,-0.239790,0,0.995000
127,80,0.413983,0.005175,9.590754,-0.223491,0,0.995000
128,80,0.413983,0.005175,9.542801,-0.249661,0,0.995000
129,80,0.413983,0.005175,9.495087,-0.215348,0,0.995000
130,80,0.413983,0.005175,9.447611,-0.271398,0,0.995000
131,80,0.413983,0.005175,9.400373,-0.238866,0,0.995000
132,80,0.413983,0.005175,9.353371,-0.209841,0,0.995000
133,80,0.413983,0.005175,9.306604,-0.201315,0,0.995000
134,80,0.413983,0.005175,9.260071,-0.247281,0,0.995000
135,80,0.413983,0.005175,9.213771,-0.258317,0,0.995000
136,80,0.413983,0.005175,9.167702,-0.225657,0,0.995000
137,80,0.413983,0.005175,9.121864,-0.237469,0,0.995000
138,80,0.413983,0.005175,9.076254,-0.213918,0,0.995000
139,80,0.413983,0.005175,9.030873,-0.163778,0,0.995000
140,80,0.413983,0.005175,8.985719,-0.246424,0,0.995000
141,80,0.413983,0.005175,8.940790,-0.229089,0,0.995000
142,80,0.413983,0.005175,8.896086,-0.255033,0,0.995000
143,80,0.413983,0.005175,8.851606,-0.223203,0,0.995000
144,80,0.413983,0.005175,8.807348,-0.256965,0,0.995000
145,80,0.413983,0.005175,8.763311,-0.216411,0,0.995000
146,80,0.413983,0.005175,8.719494,-0.254806,0,0.995000
147,80,0.413983,0.005175,8.675897,-0.223077,0,0.995000
148,80,0.413983,0.005175,8.632518,-0.175665,0,0.995000
149,80,0.413983,0.005175,8.589355,-0.242770,0,0.995000
150,80,0.413983,0.005175,8.546408,-0.199501,0,0.995000
151,80,0.413983,0.005175,8.503676,-0.223766,0,0.995000
152,80,0.413983,0.005175,8.461158,-0.188792,0,0.995000
153,80,0.413983,0.005175,8.418852,-0.217802,0,0.995000
154,80,0.413983,0.005175,8.376758,-0.235495,0,0.995000
155,80,0.413983,0.005175,8.334874,-0.209244,0,0.995000
156,80,0.413983,0.005175,8.293200,-0.230883,0,0.995000
157,80,0.413983,0.005175,8.251734,-0.192485,0,0.995000
158,80,0.413983,0.005175,8.210475,-0.231775,0,0.995000
159,80,0.413983,0.005175,8.169422,-0.224656,0,0.995000
160,80,0.413983,0.005175,8.128575,-0.243104,0,0.995000
161,80,0.413983,0.005175,8.087933,-0.206342,0,0.995000
162,80,0.413983,0.005175,8.047493,-0.225780,0,0.995000
163,80,0.413983,0.005175,8.007255,-0.198738,0,0.995000
164,80,0.413983,0.005175,7.967219,-0.236294,0,0.995000
165,80,0.413983,0.005175,7.927383,-0.230316,0,0.995000
166,80,0.413983,0.005175,7.887746,-0.207859,0,0.995000
167,80,0.413983,0.005175,7.848307,-0.215423,0,0.995000
168,80,0.413983,0.005175,7.809066,-0.230364,0,0.995000
169,80,0.413983,0.005175,7.770020,-0.229376,0,0.995000
170,80,0.413983,0.005175,7.731170,-0.203879,0,0.995000
171,80,0.413983,0.005175,7.692515,-0.207685,0,0.995000
172,80,0.413983,0.005175,7.654052,-0.185888,0,0.995000
173,80,0.413983,0.005175,7.615782,-0.178520,0,0.995000
174,80,0.413983,0.005175,7.577703,-0.204621,0,0.995000
175,80,0.413983,0.005175,7.539814,-0.170430,0,0.995000
176,80,0.413983,0.005175,7.502115,-0.170908,0,0.995000
177,80,0.413983,0.005175,7.464605,-0.219473,0,0.995000
178,80,0.413983,0.005175,7.427282,-0.193539,0,0.995000
179,80,0.413983,0.005175,7.390145,-0.196913,0,0.995000
180,80,0.413983,0.005175,7.353194,-0.222591,0,0.995000
181,80,0.413983,0.005175,7.316429,-0.172521,0,0.995000
182,80,0.413983,0.005175,7.279846,-0.193228,0,0.995000
183,80,0.413983,0.005175,7.243447,-0.157023,0,0.995000
184,80,0.413983,0.005175,7.207230,-0.198875,0,0.995000
185,80,0.413983,0.005175,7.171194,-0.214955,0,0.995000
186,80,0.413983,0.005175,7.135338,-0.213238,0,0.995000
187,80,0.413983,0.005175,7.099661,-0.164296,0,0.995000
188,80,0.413983,0.005175,7.064163,-0.178488,0,0.995000
189,80,0.413983,0.005175,7.028842,-0.181110,0,0.995000
190,80,0.413983,0.005175,6.993698,-0.179601,0,0.995000
191,80,0.413983,0.005175,6.958729,-0.189061,0,0.995000
192,80,0.413983,0.005175,6.923936,-0.197120,0,0.995000
193,80,0.413983,0.005175,6.889316,-0.162956,0,0.995000
194,80,0.413983,0.005175,6.854869,-0.123720,0,0.995000
195,80,0.413983,0.005175,6.820595,-0.223149,0,0.995000
196,80,0.413983,0.005175,6.786492,-0.184796,0,0.995000
197,80,0.413983,0.005175,6.752560,-0.176365,0,0.995000
198,80,0.413983,0.005175,6.718797,-0.193736,0,0.995000
199,80,0.413983,0.005175,6.685203,-0.170722,0,0.995000
