round,cohort_size,sum_w_cohort,avg_w_cohort,avg_norm_cached_g,avg_cos_cached_vs_honest_mean,n_in_S_t,decay_factor_this_round
64,80,0.371238,0.004640,16.203489,-0.293972,0,0.995000
65,80,0.371238,0.004640,16.122471,-0.266112,0,0.995000
66,80,0.371238,0.004640,16.041859,-0.289833,0,0.995000
67,80,0.371238,0.004640,15.961650,-0.289809,0,0.995000
68,80,0.371238,0.004640,15.881842,-0.295626,0,0.995000
69,80,0.371238,0.004640,15.802432,-0.278896,0,0.995000
70,80,0.371238,0.004640,15.723420,-0.292304,0,0.995000
71,80,0.371238,0.004640,15.644803,-0.299834,0,0.995000
72,80,0.371238,0.004640,15.566579,-0.277408,0,0.995000
73,80,0.371238,0.004640,15.488746,-0.297057,0,0.995000
74,80,0.371238,0.004640,15.411302,-0.284016,0,0.995000
75,80,0.371238,0.004640,15.334246,-0.304391,0,0.995000
76,80,0.371238,0.004640,15.257575,-0.278558,0,0.995000
77,80,0.371238,0.004640,15.181287,-0.278814,0,0.995000
78,80,0.371238,0.004640,15.105380,-0.305668,0,0.995000
79,80,0.371238,0.004640,15.029854,-0.307910,0,0.995000
80,80,0.371238,0.004640,14.954704,-0.309293,0,0.995000
81,80,0.371238,0.004640,14.879931,-0.314144,0,0.995000
82,80,0.371238,0.004640,14.805531,-0.307114,0,0.995000
83,80,0.371238,0.004640,14.731503,-0.286809,0,0.995000
84,80,0.371238,0.004640,14.657846,-0.313827,0,0.995000
85,80,0.371238,0.004640,14.584557,-0.298262,0,0.995000
86,80,0.371238,0.004640,14.511634,-0.305286,0,0.995000
87,80,0.371238,0.004640,14.439076,-0.297908,0,0.995000
88,80,0.371238,0.004640,14.366880,-0.314770,0,0.995000
89,80,0.371238,0.004640,14.295046,-0.312812,0,0.995000
90,80,0.371238,0.004640,14.223571,-0.301230,0,0.995000
91,80,0.371238,0.004640,14.152453,-0.304411,0,0.995000
92,80,0.371238,0.004640,14.081691,-0.298311,0,0.995000
93,80,0.371238,0.004640,14.011282,-0.298489,0,0.995000
94,80,0.371238,0.004640,13.941226,-0.317330,0,0.995000
95,80,0.371238,0.004640,13.871520,-0.301447,0,0.995000
96,80,0.371238,0.004640,13.802162,-0.310156,0,0.995000
97,80,0.371238,0.004640,13.733151,-0.322389,0,0.995000
98,80,0.371238,0.004640,13.664485,-0.280680,0,0.995000
99,80,0.371238,0.004640,13.596163,-0.303652,0,0.995000
100,80,0.371238,0.004640,13.528182,-0.294241,0,0.995000
101,80,0.371238,0.004640,13.460541,-0.291595,0,0.995000
102,80,0.371238,0.004640,13.393239,-0.312911,0,0.995000
103,80,0.371238,0.004640,13.326272,-0.318222,0,0.995000
104,80,0.371238,0.004640,13.259641,-0.291534,0,0.995000
105,80,0.371238,0.004640,13.193343,-0.312319,0,0.995000
106,80,0.371238,0.004640,13.127376,-0.307265,0,0.995000
107,80,0.371238,0.004640,13.061739,-0.310216,0,0.995000
108,80,0.371238,0.004640,12.996431,-0.284288,0,0.995000
109,80,0.371238,0.004640,12.931448,-0.320009,0,0.995000
110,80,0.371238,0.004640,12.866791,-0.286257,0,0.995000
111,80,0.371238,0.004640,12.802457,-0.303833,0,0.995000
112,80,0.371238,0.004640,12.738445,-0.308894,0,0.995000
113,80,0.371238,0.004640,12.674753,-0.322942,0,0.995000
114,80,0.371238,0.004640,12.611379,-0.316773,0,0.995000
115,80,0.371238,0.004640,12.548322,-0.306092,0,0.995000
116,80,0.371238,0.004640,12.485580,-0.286840,0,0.995000
117,80,0.371238,0.004640,12.423153,-0.293349,0,0.995000
118,80,0.371238,0.004640,12.361037,-0.325281,0,0.995000
119,80,0.371238,0.004640,12.299232,-0.310852,0,0.995000
120,80,0.371238,0.004640,12.237735,-0.293616,0,0.995000
121,80,0.371238,0.004640,12.176547,-0.304554,0,0.995000
122,80,0.371238,0.004640,12.115664,-0.305627,0,0.995000
123,80,0.371238,0.004640,12.055086,-0.311802,0,0.995000
124,80,0.371238,0.004640,11.994810,-0.283784,0,0.995000
125,80,0.371238,0.004640,11.934836,-0.306916,0,0.995000
126,80,0.371238,0.004640,11.875162,-0.305900,0,0.995000
127,80,0.371238,0.004640,11.815786,-0.307392,0,0.995000
128,80,0.371238,0.004640,11.756707,-0.303668,0,0.995000
129,80,0.371238,0.004640,11.697924,-0.311224,0,0.995000
130,80,0.371238,0.004640,11.639434,-0.295759,0,0.995000
131,80,0.371238,0.004640,11.581237,-0.305005,0,0.995000
132,80,0.371238,0.004640,11.523331,-0.297469,0,0.995000
133,80,0.371238,0.004640,11.465714,-0.279015,0,0.995000
134,80,0.371238,0.004640,11.408386,-0.316463,0,0.995000
135,80,0.371238,0.004640,11.351344,-0.310996,0,0.995000
136,80,0.371238,0.004640,11.294587,-0.289381,0,0.995000
137,80,0.371238,0.004640,11.238114,-0.320070,0,0.995000
138,80,0.371238,0.004640,11.181923,-0.269180,0,0.995000
139,80,0.371238,0.004640,11.126014,-0.256400,0,0.995000
140,80,0.371238,0.004640,11.070384,-0.302090,0,0.995000
141,80,0.371238,0.004640,11.015032,-0.319145,0,0.995000
142,80,0.371238,0.004640,10.959957,-0.308314,0,0.995000
143,80,0.371238,0.004640,10.905157,-0.306919,0,0.995000
144,80,0.371238,0.004640,10.850631,-0.285741,0,0.995000
145,80,0.371238,0.004640,10.796378,-0.298150,0,0.995000
146,80,0.371238,0.004640,10.742396,-0.311449,0,0.995000
147,80,0.371238,0.004640,10.688684,-0.299088,0,0.995000
148,80,0.371238,0.004640,10.635241,-0.283907,0,0.995000
149,80,0.371238,0.004640,10.582064,-0.309226,0,0.995000
150,80,0.371238,0.004640,10.529154,-0.286206,0,0.995000
151,80,0.371238,0.004640,10.476508,-0.310101,0,0.995000
152,80,0.371238,0.004640,10.424126,-0.280059,0,0.995000
153,80,0.371238,0.004640,10.372005,-0.241535,0,0.995000
154,80,0.371238,0.004640,10.320145,-0.287689,0,0.995000
155,80,0.371238,0.004640,10.268544,-0.306778,0,0.995000
156,80,0.371238,0.004640,10.217202,-0.298103,0,0.995000
157,80,0.371238,0.004640,10.166116,-0.276134,0,0.995000
158,80,0.371238,0.004640,10.115285,-0.266796,0,0.995000
159,80,0.371238,0.004640,10.064709,-0.276421,0,0.995000
160,80,0.371238,0.004640,10.014385,-0.301937,0,0.995000
161,80,0.371238,0.004640,9.964313,-0.280603,0,0.995000
162,80,0.371238,0.004640,9.914492,-0.295440,0,0.995000
163,80,0.371238,0.004640,9.864919,-0.275341,0,0.995000
164,80,0.371238,0.004640,9.815595,-0.313169,0,0.995000
165,80,0.371238,0.004640,9.766517,-0.289853,0,0.995000
166,80,0.371238,0.004640,9.717684,-0.276425,0,0.995000
167,80,0.371238,0.004640,9.669096,-0.293807,0,0.995000
168,80,0.371238,0.004640,9.620750,-0.291677,0,0.995000
169,80,0.371238,0.004640,9.572646,-0.295996,0,0.995000
170,80,0.371238,0.004640,9.524783,-0.293085,0,0.995000
171,80,0.371238,0.004640,9.477159,-0.289188,0,0.995000
172,80,0.371238,0.004640,9.429773,-0.276537,0,0.995000
173,80,0.371238,0.004640,9.382625,-0.273778,0,0.995000
174,80,0.371238,0.004640,9.335711,-0.265812,0,0.995000
175,80,0.371238,0.004640,9.289033,-0.282485,0,0.995000
176,80,0.371238,0.004640,9.242588,-0.283150,0,0.995000
177,80,0.371238,0.004640,9.196375,-0.269222,0,0.995000
178,80,0.371238,0.004640,9.150393,-0.283089,0,0.995000
179,80,0.371238,0.004640,9.104641,-0.261536,0,0.995000
180,80,0.371238,0.004640,9.059118,-0.275079,0,0.995000
181,80,0.371238,0.004640,9.013822,-0.252834,0,0.995000
182,80,0.371238,0.004640,8.968753,-0.288478,0,0.995000
183,80,0.371238,0.004640,8.923909,-0.229418,0,0.995000
184,80,0.371238,0.004640,8.879290,-0.269395,0,0.995000
185,80,0.371238,0.004640,8.834893,-0.238301,0,0.995000
186,80,0.371238,0.004640,8.790719,-0.262409,0,0.995000
187,80,0.371238,0.004640,8.746765,-0.255238,0,0.995000
188,80,0.371238,0.004640,8.703031,-0.264798,0,0.995000
189,80,0.371238,0.004640,8.659516,-0.275160,0,0.995000
190,80,0.371238,0.004640,8.616219,-0.260848,0,0.995000
191,80,0.371238,0.004640,8.573138,-0.277051,0,0.995000
192,80,0.371238,0.004640,8.530272,-0.291225,0,0.995000
193,80,0.371238,0.004640,8.487621,-0.267671,0,0.995000
194,80,0.371238,0.004640,8.445182,-0.216882,0,0.995000
195,80,0.371238,0.004640,8.402956,-0.289911,0,0.995000
196,80,0.371238,0.004640,8.360942,-0.288603,0,0.995000
197,80,0.371238,0.004640,8.319137,-0.274045,0,0.995000
198,80,0.371238,0.004640,8.277541,-0.282151,0,0.995000
199,80,0.371238,0.004640,8.236154,-0.219445,0,0.995000
