round,cohort_size,sum_w_cohort,avg_w_cohort,avg_norm_cached_g,avg_cos_cached_vs_honest_mean,n_in_S_t,decay_factor_this_round
120,80,0.421053,0.005263,10.068138,-0.153504,0,0.995000
121,80,0.421053,0.005263,10.017797,-0.213065,0,0.995000
122,80,0.421053,0.005263,9.967708,-0.218023,0,0.995000
123,80,0.421053,0.005263,9.917869,-0.204128,0,0.995000
124,80,0.421053,0.005263,9.868280,-0.236696,0,0.995000
125,80,0.421053,0.005263,9.818939,-0.242612,0,0.995000
126,80,0.421053,0.005263,9.769844,-0.211797,0,0.995000
127,80,0.421053,0.005263,9.720995,-0.186323,0,0.995000
128,80,0.421053,0.005263,9.672390,-0.223192,0,0.995000
129,80,0.421053,0.005263,9.624028,-0.186841,0,0.995000
130,80,0.421053,0.005263,9.575908,-0.241616,0,0.995000
131,80,0.421053,0.005263,9.528028,-0.198130,0,0.995000
132,80,0.421053,0.005263,9.480388,-0.230989,0,0.995000
133,80,0.421053,0.005263,9.432986,-0.220087,0,0.995000
134,80,0.421053,0.005263,9.385821,-0.222783,0,0.995000
135,80,0.421053,0.005263,9.338892,-0.217836,0,0.995000
136,80,0.421053,0.005263,9.292198,-0.210866,0,0.995000
137,80,0.421053,0.005263,9.245737,-0.181675,0,0.995000
138,80,0.421053,0.005263,9.199508,-0.223690,0,0.995000
139,80,0.421053,0.005263,9.153510,-0.199860,0,0.995000
140,80,0.421053,0.005263,9.107743,-0.210158,0,0.995000
141,80,0.421053,0.005263,9.062204,-0.224230,0,0.995000
142,80,0.421053,0.005263,9.016893,-0.191464,0,0.995000
143,80,0.421053,0.005263,8.971809,-0.188395,0,0.995000
144,80,0.421053,0.005263,8.926950,-0.203502,0,0.995000
145,80,0.421053,0.005263,8.882315,-0.227349,0,0.995000
146,80,0.421053,0.005263,8.837903,-0.183849,0,0.995000
147,80,0.421053,0.005263,8.793714,-0.243739,0,0.995000
148,80,0.421053,0.005263,8.749745,-0.215123,0,0.995000
149,80,0.421053,0.005263,8.705996,-0.224817,0,0.995000
150,80,0.421053,0.005263,8.662466,-0.212239,0,0.995000
151,80,0.421053,0.005263,8.619154,-0.224976,0,0.995000
152,80,0.421053,0.005263,8.576058,-0.172525,0,0.995000
153,80,0.421053,0.005263,8.533178,-0.209362,0,0.995000
154,80,0.421053,0.005263,8.490512,-0.234748,0,0.995000
155,80,0.421053,0.005263,8.448060,-0.225386,0,0.995000
156,80,0.421053,0.005263,8.405819,-0.166494,0,0.995000
157,80,0.421053,0.005263,8.363790,-0.213088,0,0.995000
158,80,0.421053,0.005263,8.321971,-0.204833,0,0.995000
159,80,0.421053,0.005263,8.280361,-0.173363,0,0.995000
160,80,0.421053,0.005263,8.238960,-0.206108,0,0.995000
161,80,0.421053,0.005263,8.197765,-0.214516,0,0.995000
162,80,0.421053,0.005263,8.156776,-0.154900,0,0.995000
163,80,0.421053,0.005263,8.115992,-0.188240,0,0.995000
164,80,0.421053,0.005263,8.075412,-0.203104,0,0.995000
165,80,0.421053,0.005263,8.035035,-0.198682,0,0.995000
166,80,0.421053,0.005263,7.994860,-0.196365,0,0.995000
167,80,0.421053,0.005263,7.954886,-0.215534,0,0.995000
168,80,0.421053,0.005263,7.915111,-0.190777,0,0.995000
169,80,0.421053,0.005263,7.875536,-0.189544,0,0.995000
170,80,0.421053,0.005263,7.836158,-0.207305,0,0.995000
171,80,0.421053,0.005263,7.796977,-0.177191,0,0.995000
172,80,0.421053,0.005263,7.757992,-0.130930,0,0.995000
173,80,0.421053,0.005263,7.719202,-0.191646,0,0.995000
174,80,0.421053,0.005263,7.680606,-0.143169,0,0.995000
175,80,0.421053,0.005263,7.642203,-0.161015,0,0.995000
