round,cohort_size,sum_w_cohort,avg_w_cohort,avg_norm_cached_g,avg_cos_cached_vs_honest_mean,n_in_S_t,decay_factor_this_round
132,80,0.421053,0.005263,6.803752,-0.238197,0,0.995000
133,80,0.421053,0.005263,6.769733,-0.242042,0,0.995000
134,80,0.421053,0.005263,6.735885,-0.241893,0,0.995000
135,80,0.421053,0.005263,6.702205,-0.224278,0,0.995000
136,80,0.421053,0.005263,6.668694,-0.225560,0,0.995000
137,80,0.421053,0.005263,6.635351,-0.221091,0,0.995000
138,80,0.421053,0.005263,6.602174,-0.241937,0,0.995000
139,80,0.421053,0.005263,6.569163,-0.223155,0,0.995000
140,80,0.421053,0.005263,6.536317,-0.242724,0,0.995000
141,80,0.421053,0.005263,6.503636,-0.246926,0,0.995000
142,80,0.421053,0.005263,6.471118,-0.210796,0,0.995000
143,80,0.421053,0.005263,6.438762,-0.220394,0,0.995000
144,80,0.421053,0.005263,6.406568,-0.233175,0,0.995000
145,80,0.421053,0.005263,6.374535,-0.237054,0,0.995000
146,80,0.421053,0.005263,6.342663,-0.194928,0,0.995000
147,80,0.421053,0.005263,6.310949,-0.277711,0,0.995000
148,80,0.421053,0.005263,6.279395,-0.243952,0,0.995000
149,80,0.421053,0.005263,6.247998,-0.253234,0,0.995000
150,80,0.421053,0.005263,6.216758,-0.249795,0,0.995000
151,80,0.421053,0.005263,6.185674,-0.236710,0,0.995000
152,80,0.421053,0.005263,6.154745,-0.207960,0,0.995000
153,80,0.421053,0.005263,6.123972,-0.224047,0,0.995000
154,80,0.421053,0.005263,6.093352,-0.257662,0,0.995000
155,80,0.421053,0.005263,6.062885,-0.248217,0,0.995000
156,80,0.421053,0.005263,6.032571,-0.193899,0,0.995000
157,80,0.421053,0.005263,6.002408,-0.235015,0,0.995000
158,80,0.421053,0.005263,5.972396,-0.237153,0,0.995000
159,80,0.421053,0.005263,5.942534,-0.203731,0,0.995000
160,80,0.421053,0.005263,5.912821,-0.240732,0,0.995000
161,80,0.421053,0.005263,5.883257,-0.238915,0,0.995000
162,80,0.421053,0.005263,5.853841,-0.174680,0,0.995000
163,80,0.421053,0.005263,5.824572,-0.226906,0,0.995000
164,80,0.421053,0.005263,5.795449,-0.224689,0,0.995000
165,80,0.421053,0.005263,5.766471,-0.248979,0,0.995000
166,80,0.421053,0.005263,5.737639,-0.237269,0,0.995000
167,80,0.421053,0.005263,5.708951,-0.241914,0,0.995000
168,80,0.421053,0.005263,5.680406,-0.222569,0,0.995000
169,80,0.421053,0.005263,5.652004,-0.224801,0,0.995000
170,80,0.421053,0.005263,5.623744,-0.241237,0,0.995000
171,80,0.421053,0.005263,5.595625,-0.199592,0,0.995000
172,80,0.421053,0.005263,5.567647,-0.156223,0,0.995000
173,80,0.421053,0.005263,5.539809,-0.219662,0,0.995000
174,80,0.421053,0.005263,5.512110,-0.173193,0,0.995000
175,80,0.421053,0.005263,5.484549,-0.213549,0,0.995000
176,80,0.421053,0.005263,5.457127,-0.239243,0,0.995000
177,80,0.421053,0.005263,5.429841,-0.248921,0,0.995000
178,80,0.421053,0.005263,5.402692,-0.261417,0,0.995000
179,80,0.421053,0.005263,5.375678,-0.234274,0,0.995000
180,80,0.421053,0.005263,5.348800,-0.197726,0,0.995000
181,80,0.421053,0.005263,5.322056,-0.190690,0,0.995000
182,80,0.421053,0.005263,5.295446,-0.218570,0,0.995000
183,80,0.421053,0.005263,5.268969,-0.211436,0,0.995000
184,80,0.421053,0.005263,5.242624,-0.230597,0,0.995000
185,80,0.421053,0.005263,5.216411,-0.213002,0,0.995000
186,80,0.421053,0.005263,5.190328,-0.227559,0,0.995000
187,80,0.421053,0.005263,5.164377,-0.202225,0,0.995000
188,80,0.421053,0.005263,5.138555,-0.191705,0,0.995000
189,80,0.421053,0.005263,5.112862,-0.235204,0,0.995000
190,80,0.421053,0.005263,5.087298,-0.183321,0,0.995000
191,80,0.421053,0.005263,5.061861,-0.236399,0,0.995000
192,80,0.421053,0.005263,5.036552,-0.218930,0,0.995000
193,80,0.421053,0.005263,5.011369,-0.222966,0,0.995000
194,80,0.421053,0.005263,4.986312,-0.189938,0,0.995000
195,80,0.421053,0.005263,4.961381,-0.239660,0,0.995000
196,80,0.421053,0.005263,4.936574,-0.226846,0,0.995000
197,80,0.421053,0.005263,4.911891,-0.216277,0,0.995000
198,80,0.421053,0.005263,4.887332,-0.216748,0,0.995000
199,80,0.421053,0.005263,4.862895,-0.226439,0,0.995000
