round,cohort_size,sum_w_cohort,avg_w_cohort,avg_norm_cached_g,avg_cos_cached_vs_honest_mean,n_in_S_t,decay_factor_this_round
85,80,0.421053,0.005263,8.425724,-0.198321,0,0.995000
86,80,0.421053,0.005263,8.383595,-0.214556,0,0.995000
87,80,0.421053,0.005263,8.341677,-0.190910,0,0.995000
88,80,0.421053,0.005263,8.299969,-0.217807,0,0.995000
89,80,0.421053,0.005263,8.258469,-0.223698,0,0.995000
90,80,0.421053,0.005263,8.217177,-0.213519,0,0.995000
91,80,0.421053,0.005263,8.176091,-0.207430,0,0.995000
92,80,0.421053,0.005263,8.135210,-0.195598,0,0.995000
93,80,0.421053,0.005263,8.094534,-0.224256,0,0.995000
94,80,0.421053,0.005263,8.054062,-0.212212,0,0.995000
95,80,0.421053,0.005263,8.013791,-0.232608,0,0.995000
96,80,0.421053,0.005263,7.973722,-0.207299,0,0.995000
97,80,0.421053,0.005263,7.933854,-0.213835,0,0.995000
98,80,0.421053,0.005263,7.894184,-0.194569,0,0.995000
99,80,0.421053,0.005263,7.854714,-0.211580,0,0.995000
100,80,0.421053,0.005263,7.815440,-0.196420,0,0.995000
101,80,0.421053,0.005263,7.776363,-0.198089,0,0.995000
102,80,0.421053,0.005263,7.737481,-0.231207,0,0.995000
103,80,0.421053,0.005263,7.698794,-0.217123,0,0.995000
104,80,0.421053,0.005263,7.660300,-0.201504,0,0.995000
105,80,0.421053,0.005263,7.621998,-0.218322,0,0.995000
106,80,0.421053,0.005263,7.583888,-0.223449,0,0.995000
107,80,0.421053,0.005263,7.545969,-0.201438,0,0.995000
108,80,0.421053,0.005263,7.508239,-0.197238,0,0.995000
109,80,0.421053,0.005263,7.470698,-0.239935,0,0.995000
110,80,0.421053,0.005263,7.433344,-0.219011,0,0.995000
111,80,0.421053,0.005263,7.396177,-0.223570,0,0.995000
112,80,0.421053,0.005263,7.359197,-0.202464,0,0.995000
113,80,0.421053,0.005263,7.322401,-0.229367,0,0.995000
114,80,0.421053,0.005263,7.285789,-0.205817,0,0.995000
115,80,0.421053,0.005263,7.249360,-0.200372,0,0.995000
116,80,0.421053,0.005263,7.213113,-0.195907,0,0.995000
117,80,0.421053,0.005263,7.177047,-0.200379,0,0.995000
118,80,0.421053,0.005263,7.141162,-0.241790,0,0.995000
119,80,0.421053,0.005263,7.105456,-0.218649,0,0.995000
120,80,0.421053,0.005263,7.069929,-0.202795,0,0.995000
121,80,0.421053,0.005263,7.034579,-0.229387,0,0.995000
122,80,0.421053,0.005263,6.999406,-0.219582,0,0.995000
123,80,0.421053,0.005263,6.964409,-0.236855,0,0.995000
124,80,0.421053,0.005263,6.929587,-0.180315,0,0.995000
125,80,0.421053,0.005263,6.894939,-0.228712,0,0.995000
126,80,0.421053,0.005263,6.860465,-0.210162,0,0.995000
127,80,0.421053,0.005263,6.826162,-0.214539,0,0.995000
128,80,0.421053,0.005263,6.792032,-0.221625,0,0.995000
129,80,0.421053,0.005263,6.758071,-0.206289,0,0.995000
130,80,0.421053,0.005263,6.724281,-0.244507,0,0.995000
131,80,0.421053,0.005263,6.690660,-0.224349,0,0.995000
132,80,0.421053,0.005263,6.657206,-0.196788,0,0.995000
133,80,0.421053,0.005263,6.623920,-0.200725,0,0.995000
134,80,0.421053,0.005263,6.590801,-0.234628,0,0.995000
135,80,0.421053,0.005263,6.557847,-0.234567,0,0.995000
136,80,0.421053,0.005263,6.525057,-0.210457,0,0.995000
137,80,0.421053,0.005263,6.492432,-0.231615,0,0.995000
138,80,0.421053,0.005263,6.459970,-0.200359,0,0.995000
139,80,0.421053,0.005263,6.427670,-0.175194,0,0.995000
140,80,0.421053,0.005263,6.395532,-0.237061,0,0.995000
141,80,0.421053,0.005263,6.363554,-0.207986,0,0.995000
142,80,0.421053,0.005263,6.331736,-0.244472,0,0.995000
143,80,0.421053,0.005263,6.300078,-0.226101,0,0.995000
144,80,0.421053,0.005263,6.268577,-0.241025,0,0.995000
145,80,0.421053,0.005263,6.237234,-0.192090,0,0.995000
146,80,0.421053,0.005263,6.206048,-0.230219,0,0.995000
147,80,0.421053,0.005263,6.175018,-0.214601,0,0.995000
148,80,0.421053,0.005263,6.144143,-0.177586,0,0.995000
149,80,0.421053,0.005263,6.113422,-0.238210,0,0.995000
150,80,0.421053,0.005263,6.082855,-0.201114,0,0.995000
151,80,0.421053,0.005263,6.052441,-0.230286,0,0.995000
152,80,0.421053,0.005263,6.022179,-0.182821,0,0.995000
153,80,0.421053,0.005263,5.992068,-0.213125,0,0.995000
154,80,0.421053,0.005263,5.962107,-0.220080,0,0.995000
155,80,0.421053,0.005263,5.932297,-0.219812,0,0.995000
156,80,0.421053,0.005263,5.902635,-0.224847,0,0.995000
157,80,0.421053,0.005263,5.873122,-0.190857,0,0.995000
158,80,0.421053,0.005263,5.843757,-0.236698,0,0.995000
159,80,0.421053,0.005263,5.814538,-0.224592,0,0.995000
160,80,0.421053,0.005263,5.785465,-0.237596,0,0.995000
161,80,0.421053,0.005263,5.756538,-0.207598,0,0.995000
162,80,0.421053,0.005263,5.727755,-0.212063,0,0.995000
163,80,0.421053,0.005263,5.699116,-0.200802,0,0.995000
164,80,0.421053,0.005263,5.670621,-0.236924,0,0.995000
165,80,0.421053,0.005263,5.642268,-0.213915,0,0.995000
166,80,0.421053,0.005263,5.614056,-0.223688,0,0.995000
167,80,0.421053,0.005263,5.585986,-0.211310,0,0.995000
168,80,0.421053,0.005263,5.558056,-0.214954,0,0.995000
169,80,0.421053,0.005263,5.530266,-0.238313,0,0.995000
170,80,0.421053,0.005263,5.502614,-0.185402,0,0.995000
171,80,0.421053,0.005263,5.475101,-0.196560,0,0.995000
172,80,0.421053,0.005263,5.447726,-0.202006,0,0.995000
173,80,0.421053,0.005263,5.420487,-0.187740,0,0.995000
174,80,0.421053,0.005263,5.393385,-0.198683,0,0.995000
175,80,0.421053,0.005263,5.366418,-0.172253,0,0.995000
176,80,0.421053,0.005263,5.339586,-0.190796,0,0.995000
177,80,0.421053,0.005263,5.312888,-0.209953,0,0.995000
178,80,0.421053,0.005263,5.286323,-0.199372,0,0.995000
179,80,0.421053,0.005263,5.259892,-0.207801,0,0.995000
180,80,0.421053,0.005263,5.233592,-0.220585,0,0.995000
181,80,0.421053,0.005263,5.207424,-0.211977,0,0.995000
182,80,0.421053,0.005263,5.181387,-0.201640,0,0.995000
183,80,0.421053,0.005263,5.155480,-0.164046,0,0.995000
184,80,0.421053,0.005263,5.129703,-0.208520,0,0.995000
185,80,0.421053,0.005263,5.104054,-0.228644,0,0.995000
186,80,0.421053,0.005263,5.078534,-0.206252,0,0.995000
187,80,0.421053,0.005263,5.053141,-0.171617,0,0.995000
